monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1904.84521813623,0.0,0.0,0.0,0.0,0.0,0.0
1905.84082561186,0.0,0.0,0.0,0.0,0.0,0.0
1906.84181581654,0.0,0.0,0.0,0.0,0.0,0.0
1907.8430976934,0.0,0.0,0.0,0.0,0.0,0.0
1908.84286015185,1909.8399189617,0.0,1.0,0.0,1.0,0.0
1910.83739851958,0.0,0.0,0.0,0.0,0.0,0.0
1911.83801532239,0.0,0.0,0.0,0.0,0.0,0.0
1912.83886430413,0.0,0.0,0.0,0.0,0.0,0.0
1913.87003833831,1915.84777212078,0.0,2.0,0.0,1.0,0.0
1914.86067129055,0.0,0.0,0.0,0.0,0.0,0.0
1916.83782551456,0.0,0.0,0.0,0.0,0.0,0.0
1917.84627215209,0.0,0.0,0.0,0.0,0.0,0.0
1918.8628283878,0.0,0.0,0.0,0.0,0.0,0.0
1919.86815249567,0.0,0.0,0.0,0.0,0.0,0.0
1920.85881259376,0.0,0.0,0.0,0.0,0.0,0.0
1921.86599064276,0.0,0.0,0.0,0.0,0.0,0.0
1922.86617098884,0.0,0.0,0.0,0.0,0.0,0.0
1923.86820449362,0.0,0.0,0.0,0.0,0.0,0.0
1924.8660898613,0.0,0.0,0.0,0.0,0.0,0.0
1925.86317994952,0.0,0.0,0.0,0.0,0.0,0.0
1926.85553028823,0.0,0.0,0.0,0.0,0.0,0.0
1927.84831948628,0.0,0.0,0.0,0.0,0.0,0.0
1928.84464267598,0.0,0.0,0.0,0.0,0.0,0.0
1929.8570016373,0.0,0.0,0.0,0.0,0.0,0.0
1930.855516517,0.0,0.0,0.0,0.0,0.0,0.0
1931.85020507502,0.0,0.0,0.0,0.0,0.0,0.0
1932.84420777315,0.0,0.0,0.0,0.0,0.0,0.0
1933.86803336046,0.0,0.0,0.0,0.0,0.0,0.0
1934.88140684399,0.0,0.0,0.0,0.0,0.0,0.0
1935.88344330718,0.0,0.0,0.0,0.0,0.0,0.0
1936.8756550919,0.0,0.0,0.0,0.0,0.0,0.0
1937.87189942845,0.0,0.0,0.0,0.0,0.0,0.0
1938.86293996661,0.0,0.0,0.0,0.0,0.0,0.0
1939.85958403401,0.0,0.0,0.0,0.0,0.0,0.0
